chuva,deviceid,distancia,timestamp,varaltura,volume,alagamento
0,1,49,2023-05-02 19:09:22.801,3,0,0
0,1,49,2023-05-02 19:09:25.805,3,0,0
0,1,48,2023-05-02 19:09:28.809,4,0,0
0,1,47,2023-05-02 19:09:30.812,5,0,0
0,1,48,2023-05-02 19:09:33.816,4,0,0
0,1,49,2023-05-02 19:09:36.82,3,0,0
0,1,49,2023-05-02 19:09:38.82,3,0,0
0,1,49,2023-05-02 19:09:41.827,3,0,0
0,1,49,2023-05-02 19:09:44.82,3,0,0
0,1,49,2023-05-02 19:09:47.821,3,0,0
0,1,48,2023-05-02 19:09:49.838,4,0,0
0,1,50,2023-05-02 19:09:52.842,2,0,0
0,1,48,2023-05-02 19:09:55.846,4,0,0
0,1,49,2023-05-02 19:09:57.849,3,0,0
0,1,48,2023-05-02 19:10:00.852,4,0,0
0,1,48,2023-05-02 19:10:03.857,4,0,0
0,1,49,2023-05-02 19:10:06.861,3,0,0
0,1,49,2023-05-02 19:10:08.864,3,0,0
0,1,50,2023-05-02 19:10:11.868,2,0,0
0,1,49,2023-05-02 19:10:14.872,3,0,0
0,1,50,2023-05-02 19:10:16.872,2,0,0
0,1,49,2023-05-02 19:10:19.872,3,0,0
0,1,48,2023-05-02 19:10:22.871,4,0,0
0,1,48,2023-05-02 19:10:25.872,4,0,0
0,1,48,2023-05-02 19:10:27.89,4,0,0
0,1,48,2023-05-02 19:10:30.894,4,0,0
0,1,47,2023-05-02 19:10:33.898,5,0,0
0,1,48,2023-05-02 19:10:36.902,4,0,0
0,1,48,2023-05-02 19:10:38.905,4,0,0
0,1,49,2023-05-02 19:10:41.909,3,0,0
0,1,49,2023-05-02 19:10:44.913,3,0,0
0,1,49,2023-05-02 19:10:46.916,3,0,0
0,1,48,2023-05-02 19:10:49.92,4,0,0
0,1,48,2023-05-02 19:10:52.924,4,0,0
0,1,48,2023-05-02 19:10:55.927,4,0,0
0,1,49,2023-05-02 19:10:57.931,3,0,0
0,1,50,2023-05-02 19:11:00.924,2,0,0
0,1,51,2023-05-02 19:11:03.939,1,0,0
0,1,49,2023-05-02 19:11:05.942,3,0,0
0,1,48,2023-05-02 19:11:08.946,4,0,0
0,1,49,2023-05-02 19:11:11.95,3,0,0
0,1,47,2023-05-02 19:11:14.954,5,0,0
0,1,47,2023-05-02 19:11:16.957,5,0,0
0,1,47,2023-05-02 19:11:19.959,5,0,0
0,1,47,2023-05-02 19:11:22.959,5,0,0
0,1,49,2023-05-02 19:11:25.965,3,0,0
0,1,49,2023-05-02 19:11:27.959,3,0,0
0,1,48,2023-05-02 19:11:30.976,4,0,0
0,1,49,2023-05-02 19:11:33.98,3,0,0
0,1,49,2023-05-02 19:11:35.983,3,0,0
0,1,48,2023-05-02 19:11:38.986,4,0,0
0,1,50,2023-05-02 19:11:41.991,2,0,0
0,1,47,2023-05-02 19:11:44.995,5,0,0
0,1,48,2023-05-02 19:11:46.998,4,0,0
0,1,48,2023-05-02 19:11:50.002,4,0,0
0,1,49,2023-05-02 19:11:52.994,3,0,0
0,1,49,2023-05-02 19:11:55.009,3,0,0
0,1,50,2023-05-02 19:11:58.011,2,0,0
0,1,47,2023-05-02 19:12:01.011,5,0,0
0,1,49,2023-05-02 19:12:04.021,3,0,0
0,1,48,2023-05-02 19:12:06.011,4,0,0
0,1,48,2023-05-02 19:12:09.028,4,0,0
0,1,48,2023-05-02 19:12:12.032,4,0,0
0,1,48,2023-05-02 19:12:15.036,4,0,0
0,1,49,2023-05-02 19:12:17.039,3,0,0
0,1,49,2023-05-02 19:12:20.043,3,0,0
0,1,48,2023-05-02 19:12:23.047,4,0,0
0,1,50,2023-05-02 19:12:25.05,2,0,0
0,1,50,2023-05-02 19:12:28.054,2,0,0
0,1,49,2023-05-02 19:12:31.046,3,0,0
0,1,49,2023-05-02 19:12:34.063,3,0,0
0,1,49,2023-05-02 19:12:36.065,3,0,0
0,1,50,2023-05-02 19:12:39.063,2,0,0
0,1,50,2023-05-02 19:12:42.063,2,0,0
0,1,49,2023-05-02 19:12:44.063,3,0,0
0,1,48,2023-05-02 19:12:47.081,4,0,0
0,1,48,2023-05-02 19:12:50.084,4,0,0
0,1,48,2023-05-02 19:12:53.089,4,0,0
0,1,45,2023-05-02 19:12:55.092,7,0,0
0,1,49,2023-05-02 19:12:58.096,3,0,0
0,1,49,2023-05-02 19:13:01.1,3,0,0
0,1,48,2023-05-02 19:13:03.103,4,0,0
0,1,48,2023-05-02 19:13:06.107,4,0,0
0,1,50,2023-05-02 19:13:09.111,2,0,0
0,1,48,2023-05-02 19:13:12.115,4,0,0
0,1,47,2023-05-02 19:13:14.116,5,0,0
0,1,48,2023-05-02 19:13:17.116,4,0,0
0,1,48,2023-05-02 19:13:20.12,4,0,0
0,1,49,2023-05-02 19:13:23.117,3,0,0
0,1,48,2023-05-02 19:13:25.133,4,0,0
0,1,49,2023-05-02 19:13:28.137,3,0,0
0,1,49,2023-05-02 19:13:31.141,3,0,0
0,1,50,2023-05-02 19:13:33.144,2,0,0
0,1,48,2023-05-02 19:13:36.148,4,0,0
0,1,48,2023-05-02 19:13:39.152,4,0,0
0,1,49,2023-05-02 19:13:42.156,3,0,0
0,1,49,2023-05-02 19:13:44.159,3,0,0
0,1,48,2023-05-02 19:13:47.163,4,0,0
0,1,49,2023-05-02 19:13:50.167,3,0,0
0,1,50,2023-05-02 19:13:52.17,2,0,0
0,1,49,2023-05-02 19:13:55.166,3,0,0
0,1,47,2023-05-02 19:13:58.168,5,0,0
0,1,48,2023-05-02 19:14:01.168,4,0,0
0,1,48,2023-05-02 19:14:03.185,4,0,0
0,1,48,2023-05-02 19:14:06.185,4,0,0
0,1,49,2023-05-02 19:14:09.187,3,0,0
0,1,48,2023-05-02 19:14:12.197,4,0,0
0,1,50,2023-05-02 19:14:14.2,2,0,0
0,1,49,2023-05-02 19:14:17.204,3,0,0
0,1,47,2023-05-02 19:14:20.203,5,0,0
0,1,50,2023-05-02 19:14:22.211,2,0,0
0,1,48,2023-05-02 19:14:25.215,4,0,0
0,1,49,2023-05-02 19:14:28.22,3,0,0
0,1,49,2023-05-02 19:14:31.219,3,0,0
0,1,49,2023-05-02 19:14:33.22,3,0,0
0,1,47,2023-05-02 19:14:36.22,5,0,0
0,1,48,2023-05-02 19:14:39.221,4,0,0
0,1,48,2023-05-02 19:14:41.237,4,0,0
0,1,49,2023-05-02 19:14:44.241,3,0,0
0,1,47,2023-05-02 19:14:47.245,5,0,0
0,1,48,2023-05-02 19:14:50.249,4,0,0
0,1,48,2023-05-02 19:14:52.252,4,0,0
0,1,48,2023-05-02 19:14:55.256,4,0,0
0,1,48,2023-05-02 19:14:58.26,4,0,0
0,1,50,2023-05-02 19:15:01.264,2,0,0
0,1,50,2023-05-02 19:15:03.267,2,0,0
0,1,50,2023-05-02 19:15:06.272,2,0,0
0,1,48,2023-05-02 19:15:09.272,4,0,0
0,1,48,2023-05-02 19:15:11.272,4,0,0
0,1,50,2023-05-02 19:15:14.272,2,0,0
0,1,48,2023-05-02 19:15:17.286,4,0,0
0,1,48,2023-05-02 19:15:20.296,4,0,0
0,1,47,2023-05-02 19:15:22.293,5,0,0
0,1,49,2023-05-02 19:15:25.297,3,0,0
0,1,49,2023-05-02 19:15:28.301,3,0,0
0,1,47,2023-05-02 19:15:30.303,5,0,0
0,1,49,2023-05-02 19:15:33.308,3,0,0
0,1,48,2023-05-02 19:15:36.312,4,0,0
0,1,48,2023-05-02 19:15:39.316,4,0,0
0,1,48,2023-05-02 19:15:41.319,4,0,0
0,1,48,2023-05-02 19:15:44.324,4,0,0
0,1,47,2023-05-02 19:15:47.324,5,0,0
0,1,49,2023-05-02 19:15:49.323,3,0,0
0,1,49,2023-05-02 19:15:52.324,3,0,0
0,1,48,2023-05-02 19:15:55.325,4,0,0
0,1,48,2023-05-02 19:15:58.343,4,0,0
0,1,48,2023-05-02 19:16:00.346,4,0,0
0,1,50,2023-05-02 19:16:03.35,2,0,0
0,1,47,2023-05-02 19:16:06.353,5,0,0
0,1,49,2023-05-02 19:16:09.358,3,0,0
0,1,49,2023-05-02 19:16:11.361,3,0,0
0,1,49,2023-05-02 19:16:14.359,3,0,0
0,1,48,2023-05-02 19:16:17.36,4,0,0
0,1,48,2023-05-02 19:16:19.359,4,0,0
0,1,47,2023-05-02 19:16:22.376,5,0,0
0,1,50,2023-05-02 19:16:25.38,2,0,0
0,1,49,2023-05-02 19:16:28.384,3,0,0
0,1,48,2023-05-02 19:16:30.387,4,0,0
0,1,48,2023-05-02 19:16:33.391,4,0,0
0,1,48,2023-05-02 19:16:36.394,4,0,0
0,1,49,2023-05-02 19:16:38.398,3,0,0
0,1,49,2023-05-02 19:16:41.402,3,0,0
0,1,48,2023-05-02 19:16:44.406,4,0,0
0,1,48,2023-05-02 19:16:47.41,4,0,0
0,1,50,2023-05-02 19:16:49.411,2,0,0
0,1,49,2023-05-02 19:16:52.411,3,0,0
0,1,49,2023-05-02 19:16:55.411,3,0,0
0,1,48,2023-05-02 19:16:58.412,4,0,0
0,1,49,2023-05-02 19:17:00.428,3,0,0
0,1,48,2023-05-02 19:17:03.432,4,0,0
0,1,48,2023-05-02 19:17:06.436,4,0,0
0,1,50,2023-05-02 19:17:08.439,2,0,0
0,1,48,2023-05-02 19:17:11.443,4,0,0
0,1,47,2023-05-02 19:17:14.447,5,0,0
0,1,47,2023-05-02 19:17:17.451,5,0,0
0,1,48,2023-05-02 19:17:19.454,4,0,0
0,1,49,2023-05-02 19:17:22.458,3,0,0
0,1,48,2023-05-02 19:17:25.462,4,0,0
0,1,47,2023-05-02 19:17:27.463,5,0,0
0,1,50,2023-05-02 19:17:30.463,2,0,0
0,1,47,2023-05-02 19:17:33.472,5,0,0
0,1,48,2023-05-02 19:17:36.463,4,0,0
0,1,48,2023-05-02 19:17:38.48,4,0,0
0,1,48,2023-05-02 19:17:41.484,4,0,0
0,1,49,2023-05-02 19:17:44.488,3,0,0
0,1,48,2023-05-02 19:17:47.492,4,0,0
0,1,47,2023-05-02 19:17:49.495,5,0,0
0,1,48,2023-05-02 19:17:52.499,4,0,0
0,1,47,2023-05-02 19:17:55.503,5,0,0
0,1,49,2023-05-02 19:17:57.508,3,0,0
0,1,48,2023-05-02 19:18:00.51,4,0,0
0,1,49,2023-05-02 19:18:03.514,3,0,0
0,1,48,2023-05-02 19:18:06.517,4,0,0
0,1,49,2023-05-02 19:18:08.515,3,0,0
0,1,49,2023-05-02 19:18:11.516,3,0,0
0,1,48,2023-05-02 19:18:14.529,4,0,0
0,1,49,2023-05-02 19:18:16.532,3,0,0
0,1,48,2023-05-02 19:18:19.536,4,0,0
0,1,48,2023-05-02 19:18:22.54,4,0,0
0,1,48,2023-05-02 19:18:25.544,4,0,0
0,1,48,2023-05-02 19:18:27.547,4,0,0
0,1,49,2023-05-02 19:18:30.551,3,0,0
0,1,48,2023-05-02 19:18:33.556,4,0,0
0,1,49,2023-05-02 19:18:35.558,3,0,0
0,1,48,2023-05-02 19:18:38.562,4,0,0
0,1,47,2023-05-02 19:18:41.566,5,0,0
0,1,50,2023-05-02 19:18:44.567,2,0,0
0,1,48,2023-05-02 19:18:46.573,4,0,0
0,1,48,2023-05-02 19:18:49.568,4,0,0
0,1,48,2023-05-02 19:18:52.567,4,0,0
0,1,48,2023-05-02 19:18:55.585,4,0,0
0,1,48,2023-05-02 19:18:57.588,4,0,0
0,1,49,2023-05-02 19:19:00.592,3,0,0
0,1,49,2023-05-02 19:19:03.596,3,0,0
0,1,49,2023-05-02 19:19:05.599,3,0,0
0,1,49,2023-05-02 19:19:08.604,3,0,0
0,1,47,2023-05-02 19:19:11.607,5,0,0
0,1,49,2023-05-02 19:19:14.611,3,0,0
0,1,47,2023-05-02 19:19:16.614,5,0,0
0,1,48,2023-05-02 19:19:19.619,4,0,0
0,1,49,2023-05-02 19:19:22.62,3,0,0
0,1,48,2023-05-02 19:19:24.62,4,0,0
0,1,48,2023-05-02 19:19:27.62,4,0,0
0,1,49,2023-05-02 19:19:30.62,3,0,0
0,1,48,2023-05-02 19:19:33.638,4,0,0
0,1,49,2023-05-02 19:19:35.641,3,0,0
0,1,48,2023-05-02 19:19:38.645,4,0,0
0,1,48,2023-05-02 19:19:41.649,4,0,0
0,1,47,2023-05-02 19:19:44.653,5,0,0
0,1,46,2023-05-02 19:19:46.656,6,0,0
0,1,49,2023-05-02 19:19:49.66,3,0,0
0,1,47,2023-05-02 19:19:52.664,5,0,0
0,1,49,2023-05-02 19:19:54.667,3,0,0
0,1,48,2023-05-02 19:19:57.669,4,0,0
0,1,48,2023-05-02 19:20:00.672,4,0,0
0,1,47,2023-05-02 19:20:03.672,5,0,0
0,1,48,2023-05-02 19:20:05.674,4,0,0
0,1,47,2023-05-02 19:20:08.673,5,0,0
0,1,48,2023-05-02 19:20:11.69,4,0,0
0,1,49,2023-05-02 19:20:13.693,3,0,0
0,1,48,2023-05-02 19:20:16.697,4,0,0
0,1,47,2023-05-02 19:20:19.701,5,0,0
0,1,49,2023-05-02 19:20:22.705,3,0,0
0,1,48,2023-05-02 19:20:24.708,4,0,0
0,1,48,2023-05-02 19:20:27.712,4,0,0
0,1,49,2023-05-02 19:20:30.716,3,0,0
0,1,49,2023-05-02 19:20:33.72,3,0,0
0,1,48,2023-05-02 19:20:35.723,4,0,0
0,1,48,2023-05-02 19:20:38.724,4,0,0
0,1,48,2023-05-02 19:20:41.725,4,0,0
0,1,48,2023-05-02 19:20:43.725,4,0,0
0,1,49,2023-05-02 19:20:46.724,3,0,0
0,1,49,2023-05-02 19:20:49.742,3,0,0
0,1,48,2023-05-02 19:20:52.746,4,0,0
0,1,49,2023-05-02 19:20:54.749,3,0,0
0,1,49,2023-05-02 19:20:57.753,3,0,0
0,1,47,2023-05-02 19:21:00.757,5,0,0
0,1,48,2023-05-02 19:21:02.76,4,0,0
0,1,47,2023-05-02 19:21:05.76,5,0,0
0,1,48,2023-05-02 19:21:08.769,4,0,0
0,1,49,2023-05-02 19:21:11.759,3,0,0
0,1,49,2023-05-02 19:21:13.761,3,0,0
0,1,48,2023-05-02 19:21:16.779,4,0,0
0,1,50,2023-05-02 19:21:19.783,2,0,0
0,1,48,2023-05-02 19:21:21.786,4,0,0
0,1,48,2023-05-02 19:21:24.79,4,0,0
0,1,47,2023-05-02 19:21:27.795,5,0,0
0,1,48,2023-05-02 19:21:30.798,4,0,0
0,1,47,2023-05-02 19:21:32.802,5,0,0
0,1,48,2023-05-02 19:21:35.805,4,0,0
0,1,48,2023-05-02 19:21:38.809,4,0,0
0,1,47,2023-05-02 19:21:41.811,5,0,0
0,1,48,2023-05-02 19:21:43.811,4,0,0
0,1,48,2023-05-02 19:21:46.812,4,0,0
0,1,48,2023-05-02 19:21:49.812,4,0,0
0,1,47,2023-05-02 19:21:51.826,5,0,0
0,1,47,2023-05-02 19:21:54.832,5,0,0
0,1,49,2023-05-02 19:21:57.836,3,0,0
0,1,48,2023-05-02 19:22:00.84,4,0,0
0,1,48,2023-05-02 19:22:02.842,4,0,0
0,1,47,2023-05-02 19:22:05.846,5,0,0
0,1,49,2023-05-02 19:22:08.85,3,0,0
0,1,49,2023-05-02 19:22:10.853,3,0,0
0,1,49,2023-05-02 19:22:13.857,3,0,0
0,1,48,2023-05-02 19:22:16.846,4,0,0
0,1,48,2023-05-02 19:22:19.863,4,0,0
0,1,49,2023-05-02 19:22:21.862,3,0,0
0,1,48,2023-05-02 19:22:24.863,4,0,0
0,1,48,2023-05-02 19:22:27.863,4,0,0
0,1,47,2023-05-02 19:22:30.88,5,0,0
0,1,46,2023-05-02 19:22:32.883,6,0,0
0,1,47,2023-05-02 19:22:35.887,5,0,0
0,1,49,2023-05-02 19:22:38.891,3,0,0
0,1,49,2023-05-02 19:22:40.894,3,0,0
0,1,49,2023-05-02 19:22:43.899,3,0,0
0,1,50,2023-05-02 19:22:46.903,2,0,0
0,1,48,2023-05-02 19:22:49.907,4,0,0
0,1,50,2023-05-02 19:22:51.91,2,0,0
0,1,49,2023-05-02 19:22:54.914,3,0,0
0,1,49,2023-05-02 19:22:57.915,3,0,0
0,1,48,2023-05-02 19:22:59.915,4,0,0
0,1,49,2023-05-02 19:23:02.925,3,0,0
0,1,48,2023-05-02 19:23:05.916,4,0,0
0,1,49,2023-05-02 19:23:08.933,3,0,0
0,1,49,2023-05-02 19:23:10.935,3,0,0
0,1,48,2023-05-02 19:23:13.94,4,0,0
0,1,49,2023-05-02 19:23:16.944,3,0,0
0,1,49,2023-05-02 19:23:19.948,3,0,0
0,1,49,2023-05-02 19:23:21.951,3,0,0
0,1,47,2023-05-02 19:23:24.955,5,0,0
0,1,49,2023-05-02 19:23:27.96,3,0,0
0,1,48,2023-05-02 19:23:29.962,4,0,0
0,1,48,2023-05-02 19:23:32.966,4,0,0
0,1,47,2023-05-02 19:23:35.966,5,0,0
0,1,47,2023-05-02 19:23:38.967,5,0,0
0,1,48,2023-05-02 19:23:40.968,4,0,0
0,1,45,2023-05-02 19:23:43.968,7,0,0
0,1,49,2023-05-02 19:23:46.986,3,0,0
0,1,46,2023-05-02 19:23:48.988,6,0,0
0,1,48,2023-05-02 19:23:51.992,4,0,0
0,1,49,2023-05-02 19:23:54.996,3,0,0
0,1,47,2023-05-02 19:23:58.0,5,0,0
0,1,49,2023-05-02 19:24:00.003,3,0,0
0,1,47,2023-05-02 19:24:03.007,5,0,0
0,1,49,2023-05-02 19:24:06.011,3,0,0
0,1,47,2023-05-02 19:24:09.015,5,0,0
0,1,50,2023-05-02 19:24:11.018,2,0,0
0,1,48,2023-05-02 19:24:14.019,4,0,0
0,1,50,2023-05-02 19:24:17.026,2,0,0
0,1,47,2023-05-02 19:24:19.02,5,0,0
0,1,48,2023-05-02 19:24:22.02,4,0,0
0,1,48,2023-05-02 19:24:25.037,4,0,0
0,1,48,2023-05-02 19:24:28.041,4,0,0
0,1,49,2023-05-02 19:24:30.044,3,0,0
0,1,49,2023-05-02 19:24:33.048,3,0,0
0,1,48,2023-05-02 19:24:36.052,4,0,0
0,1,50,2023-05-02 19:24:38.055,2,0,0
0,1,49,2023-05-02 19:24:41.059,3,0,0
0,1,49,2023-05-02 19:24:44.063,3,0,0
0,1,47,2023-05-02 19:24:47.067,5,0,0
0,1,50,2023-05-02 19:24:49.07,2,0,0
0,1,46,2023-05-02 19:24:52.072,6,0,0
0,1,48,2023-05-02 19:24:55.072,4,0,0
0,1,47,2023-05-02 19:24:57.072,5,0,0
0,1,49,2023-05-02 19:25:00.072,3,0,0
0,1,49,2023-05-02 19:25:03.089,3,0,0
0,1,49,2023-05-02 19:25:06.093,3,0,0
0,1,47,2023-05-02 19:25:08.096,5,0,0
0,1,49,2023-05-02 19:25:11.1,3,0,0
0,1,48,2023-05-02 19:25:14.104,4,0,0
0,1,48,2023-05-02 19:25:17.108,4,0,0
0,1,49,2023-05-02 19:25:19.111,3,0,0
0,1,50,2023-05-02 19:25:22.115,2,0,0
0,1,49,2023-05-02 19:25:25.12,3,0,0
0,1,48,2023-05-02 19:25:27.123,4,0,0
0,1,48,2023-05-02 19:25:30.124,4,0,0
0,1,50,2023-05-02 19:25:33.124,2,0,0
0,1,48,2023-05-02 19:25:36.125,4,0,0
0,1,50,2023-05-02 19:25:38.137,2,0,0
0,1,49,2023-05-02 19:25:41.139,3,0,0
0,1,49,2023-05-02 19:25:44.146,3,0,0
0,1,46,2023-05-02 19:25:46.149,6,0,0
0,1,49,2023-05-02 19:25:49.153,3,0,0
0,1,48,2023-05-02 19:25:52.157,4,0,0
0,1,48,2023-05-02 19:25:55.16,4,0,0
0,1,49,2023-05-02 19:25:57.159,3,0,0
0,1,49,2023-05-02 19:26:00.159,3,0,0
0,1,48,2023-05-02 19:26:03.159,4,0,0
0,1,48,2023-05-02 19:26:06.176,4,0,0
0,1,49,2023-05-02 19:26:08.179,3,0,0
0,1,49,2023-05-02 19:26:11.182,3,0,0
0,1,48,2023-05-02 19:26:14.188,4,0,0
0,1,48,2023-05-02 19:26:16.191,4,0,0
0,1,48,2023-05-02 19:26:19.195,4,0,0
0,1,48,2023-05-02 19:26:22.199,4,0,0
0,1,49,2023-05-02 19:26:25.203,3,0,0
0,1,49,2023-05-02 19:26:27.206,3,0,0
0,1,48,2023-05-02 19:26:30.21,4,0,0
0,1,47,2023-05-02 19:26:33.211,5,0,0
0,1,48,2023-05-02 19:26:35.211,4,0,0
0,1,49,2023-05-02 19:26:38.22,3,0,0
0,1,47,2023-05-02 19:26:41.222,5,0,0
0,1,48,2023-05-02 19:26:44.228,4,0,0
0,1,48,2023-05-02 19:26:46.231,4,0,0
0,1,48,2023-05-02 19:26:49.235,4,0,0
0,1,49,2023-05-02 19:26:52.239,3,0,0
0,1,49,2023-05-02 19:26:55.243,3,0,0
0,1,48,2023-05-02 19:26:57.247,4,0,0
0,1,48,2023-05-02 19:27:00.251,4,0,0
0,1,49,2023-05-02 19:27:03.255,3,0,0
0,1,48,2023-05-02 19:27:05.257,4,0,0
0,1,49,2023-05-02 19:27:08.246,3,0,0
0,1,49,2023-05-02 19:27:11.263,3,0,0
0,1,50,2023-05-02 19:27:14.27,2,0,0
0,1,48,2023-05-02 19:27:16.263,4,0,0
0,1,49,2023-05-02 19:27:19.264,3,0,0
0,1,48,2023-05-02 19:27:22.28,4,0,0
0,1,48,2023-05-02 19:27:24.283,4,0,0
0,1,49,2023-05-02 19:27:27.288,3,0,0
0,1,48,2023-05-02 19:27:30.292,4,0,0
0,1,48,2023-05-02 19:27:33.296,4,0,0
0,1,50,2023-05-02 19:27:35.298,2,0,0
0,1,48,2023-05-02 19:27:38.303,4,0,0
0,1,49,2023-05-02 19:27:41.307,3,0,0
0,1,48,2023-05-02 19:27:43.31,4,0,0
0,1,46,2023-05-02 19:27:46.313,6,0,0
0,1,48,2023-05-02 19:27:49.315,4,0,0
0,1,49,2023-05-02 19:27:52.315,3,0,0
0,1,48,2023-05-02 19:27:54.316,4,0,0
0,1,49,2023-05-02 19:27:57.315,3,0,0
0,1,47,2023-05-02 19:28:00.332,5,0,0
0,1,48,2023-05-02 19:28:03.336,4,0,0
0,1,47,2023-05-02 19:28:05.34,5,0,0
0,1,48,2023-05-02 19:28:08.343,4,0,0
0,1,49,2023-05-02 19:28:11.347,3,0,0
0,1,48,2023-05-02 19:28:13.35,4,0,0
0,1,49,2023-05-02 19:28:16.355,3,0,0
0,1,48,2023-05-02 19:28:19.349,4,0,0
0,1,49,2023-05-02 19:28:22.363,3,0,0
0,1,48,2023-05-02 19:28:24.365,4,0,0
0,1,46,2023-05-02 19:28:27.369,6,0,0
0,1,49,2023-05-02 19:28:30.373,3,0,0
0,1,48,2023-05-02 19:28:32.367,4,0,0
0,1,49,2023-05-02 19:28:35.38,3,0,0
0,1,49,2023-05-02 19:28:38.385,3,0,0
0,1,48,2023-05-02 19:28:41.389,4,0,0
0,1,49,2023-05-02 19:28:43.392,3,0,0
0,1,49,2023-05-02 19:28:46.395,3,0,0
0,1,48,2023-05-02 19:28:49.4,4,0,0
0,1,47,2023-05-02 19:28:52.402,5,0,0
0,1,48,2023-05-02 19:28:54.407,4,0,0
0,1,47,2023-05-02 19:28:57.411,5,0,0
0,1,47,2023-05-02 19:29:00.415,5,0,0
0,1,49,2023-05-02 19:29:02.418,3,0,0
0,1,48,2023-05-02 19:29:05.42,4,0,0
0,1,48,2023-05-02 19:29:08.42,4,0,0
0,1,49,2023-05-02 19:29:11.42,3,0,0
0,1,47,2023-05-02 19:29:13.421,5,0,0
0,1,47,2023-05-02 19:29:16.437,5,0,0
0,1,48,2023-05-02 19:29:19.441,4,0,0
0,1,48,2023-05-02 19:29:21.444,4,0,0
0,1,48,2023-05-02 19:29:24.447,4,0,0
0,1,49,2023-05-02 19:29:27.452,3,0,0
0,1,47,2023-05-02 19:29:30.457,5,0,0
0,1,48,2023-05-02 19:29:32.459,4,0,0
0,1,49,2023-05-02 19:29:35.463,3,0,0
0,1,48,2023-05-02 19:29:38.467,4,0,0
0,1,49,2023-05-02 19:29:41.471,3,0,0
0,1,48,2023-05-02 19:29:43.471,4,0,0
0,1,48,2023-05-02 19:29:46.475,4,0,0
0,1,49,2023-05-02 19:29:49.472,3,0,0
0,1,49,2023-05-02 19:29:51.473,3,0,0
0,1,49,2023-05-02 19:29:54.489,3,0,0
0,1,47,2023-05-02 19:29:57.494,5,0,0
0,1,48,2023-05-02 19:30:00.497,4,0,0
0,1,48,2023-05-02 19:30:02.501,4,0,0
0,1,49,2023-05-02 19:30:05.505,3,0,0
0,1,50,2023-05-02 19:30:08.509,2,0,0
0,1,50,2023-05-02 19:30:10.512,2,0,0
0,1,47,2023-05-02 19:30:13.508,5,0,0
0,1,47,2023-05-02 19:30:16.519,5,0,0
0,1,48,2023-05-02 19:30:19.523,4,0,0
0,1,48,2023-05-02 19:30:21.524,4,0,0
0,1,49,2023-05-02 19:30:24.523,3,0,0
0,1,48,2023-05-02 19:30:27.525,4,0,0
0,1,49,2023-05-02 19:30:29.525,3,0,0
0,1,48,2023-05-02 19:30:32.541,4,0,0
0,1,48,2023-05-02 19:30:35.546,4,0,0
0,1,48,2023-05-02 19:30:38.549,4,0,0
0,1,48,2023-05-02 19:30:40.552,4,0,0
0,1,49,2023-05-02 19:30:43.557,3,0,0
0,1,49,2023-05-02 19:30:46.559,3,0,0
0,1,48,2023-05-02 19:30:49.558,4,0,0
0,1,48,2023-05-02 19:30:51.559,4,0,0
0,1,49,2023-05-02 19:30:54.559,3,0,0
0,1,48,2023-05-02 19:30:57.576,4,0,0
0,1,49,2023-05-02 19:30:59.579,3,0,0
0,1,48,2023-05-02 19:31:02.583,4,0,0
0,1,47,2023-05-02 19:31:05.587,5,0,0
0,1,48,2023-05-02 19:31:08.591,4,0,0
0,1,48,2023-05-02 19:31:10.592,4,0,0
0,1,47,2023-05-02 19:31:13.598,5,0,0
0,1,48,2023-05-02 19:31:16.602,4,0,0
0,1,48,2023-05-02 19:31:18.605,4,0,0
0,1,49,2023-05-02 19:31:21.609,3,0,0
0,1,48,2023-05-02 19:31:24.611,4,0,0
0,1,48,2023-05-02 19:31:27.611,4,0,0
0,1,49,2023-05-02 19:31:29.611,3,0,0
0,1,48,2023-05-02 19:31:32.624,4,0,0
0,1,48,2023-05-02 19:31:35.627,4,0,0
0,1,47,2023-05-02 19:31:38.632,5,0,0
0,1,49,2023-05-02 19:31:40.634,3,0,0
0,1,48,2023-05-02 19:31:43.638,4,0,0
0,1,48,2023-05-02 19:31:46.643,4,0,0
0,1,48,2023-05-02 19:31:48.646,4,0,0
0,1,47,2023-05-02 19:31:51.65,5,0,0
0,1,48,2023-05-02 19:31:54.654,4,0,0
0,1,49,2023-05-02 19:31:57.658,3,0,0
0,1,47,2023-05-02 19:31:59.661,5,0,0
0,1,49,2023-05-02 19:32:02.663,3,0,0
0,1,49,2023-05-02 19:32:05.663,3,0,0
0,1,48,2023-05-02 19:32:07.663,4,0,0
0,1,48,2023-05-02 19:32:10.663,4,0,0
0,1,49,2023-05-02 19:32:13.679,3,0,0
0,1,48,2023-05-02 19:32:16.684,4,0,0
0,1,48,2023-05-02 19:32:18.681,4,0,0
0,1,51,2023-05-02 19:32:21.69,1,0,0
0,1,48,2023-05-02 19:32:24.694,4,0,0
0,1,48,2023-05-02 19:32:27.699,4,0,0
0,1,49,2023-05-02 19:32:29.701,3,0,0
0,1,50,2023-05-02 19:32:32.706,2,0,0
0,1,48,2023-05-02 19:32:35.71,4,0,0
0,1,48,2023-05-02 19:32:37.713,4,0,0
0,1,49,2023-05-02 19:32:40.717,3,0,0
0,1,48,2023-05-02 19:32:43.72,4,0,0
0,1,48,2023-05-02 19:32:46.715,4,0,0
0,1,48,2023-05-02 19:32:48.716,4,0,0
